2015-01-10;06:50:43;88.696;14.98;1.52
2015-01-10;06:55:43;76.291;11.73;1.82
2015-01-10;07:00:42;99.754;15.03;1.36
2015-01-10;07:05:39;79.721;9.13;1.51
2015-01-10;07:10:39;118.993;12.05;1.70
2015-01-10;07:15:42;91.842;10.85;1.51
2015-01-10;07:20:46;81.33;11.31;1.66
2015-01-10;07:25:45;73.242;12.33;1.31
2015-01-10;07:30:44;90.641;12.94;1.52
2015-01-10;07:35:39;91.723;11.31;1.46
2015-01-10;07:40:42;116.512;11.16;1.90
2015-01-10;07:45:44;67.157;11.13;1.87
2015-01-10;07:50:41;101.793;11.51;1.19
2015-01-10;07:55:44;80.827;10.66;1.69
2015-01-10;08:00:35;95.579;14.04;1.53
2015-01-10;08:05:40;112.24;11.68;1.35
2015-01-10;08:10:44;108.483;9.35;1.61
2015-01-10;08:15:43;89.201;11.45;1.66
2015-01-10;08:20:47;55.806;13.89;1.88
2015-01-10;08:25:43;83.878;11.27;1.76
2015-01-10;08:30:37;112.049;10.48;1.56
2015-01-10;08:35:37;78.362;9.26;1.57
2015-01-10;08:40:40;116.51;12.65;1.35
2015-01-10;08:45:50;78.555;11.50;1.79
2015-01-10;08:50:45;102.356;12.11;1.45
2015-01-10;08:55:40;92.507;11.56;1.38
2015-01-10;09:00:41;100.648;10.93;1.50
2015-01-10;09:05:39;91.21;8.92;1.34
2015-01-10;09:10:40;113.902;11.92;1.39
2015-01-10;09:15:45;84.546;14.63;1.10
2015-01-10;09:20:41;85.179;11.17;1.58
2015-01-10;09:25:44;105.361;14.45;1.91
2015-01-10;09:30:42;109.251;12.48;1.56
2015-01-10;09:35:39;105.078;13.51;1.62
2015-01-10;09:40:43;65.138;11.68;1.67
2015-01-10;09:45:40;103.158;11.66;1.58
2015-01-10;09:50:41;116.472;11.77;1.45
2015-01-10;09:55:45;88.235;11.21;1.63
2015-01-10;10:00:47;91.154;16.82;1.16
2015-01-10;10:05:40;106.307;11.51;1.38
2015-01-10;10:10:43;87.062;11.94;1.83
2015-01-10;10:15:45;88.265;11.33;1.16
2015-01-10;10:20:46;82.611;12.28;1.22
2015-01-10;10:25:41;94.277;9.08;1.23
2015-01-10;10:30:44;106.218;11.45;1.51
2015-01-10;10:35:42;96.65;11.10;1.29
2015-01-10;10:40:44;77.615;10.92;1.21
2015-01-10;10:45:36;87.242;8.44;1.33
2015-01-10;10:50:45;91.611;11.85;1.53
2015-01-10;10:55:48;105.22;9.94;1.49
2015-01-10;11:00:44;107.559;12.51;1.45
2015-01-10;11:05:44;110.029;12.29;1.46
2015-01-10;11:10:44;117.196;13.09;1.51
2015-01-10;11:15:41;90.77;12.20;1.35
2015-01-10;11:20:45;109.451;12.39;1.05
2015-01-10;11:25:40;86.702;12.03;1.55
2015-01-10;11:30:41;107.247;12.72;1.31
2015-01-10;11:35:43;98.901;12.19;1.63
2015-01-10;11:40:46;82.883;12.07;1.62
2015-01-10;11:45:43;85.682;11.52;1.19
2015-01-10;11:50:35;68.808;15.27;1.38
2015-01-10;11:55:43;101.44;14.36;1.07
2015-01-10;12:00:44;111.873;15.98;1.20
2015-01-10;12:05:51;90.83;7.60;1.30
2015-01-10;12:10:47;96.079;9.66;1.49
2015-01-10;12:15:43;95.828;11.94;1.74
2015-01-10;12:20:42;57.867;11.17;1.44
2015-01-10;12:25:45;94.186;10.77;1.87
2015-01-10;12:30:50;83.248;10.87;1.82
2015-01-10;12:35:37;96.46;9.71;1.40
2015-01-10;12:40:43;84.05;12.29;1.71
2015-01-10;12:45:39;92.796;11.84;1.62
2015-01-10;12:50:41;119.576;10.27;1.65
2015-01-10;12:55:45;80.733;11.35;1.73
2015-01-10;13:00:45;117.963;11.87;1.39
2015-01-10;13:05:55;86.147;8.02;1.45
2015-01-10;13:10:42;84.365;10.19;1.70
2015-01-10;13:15:44;84.894;10.99;1.54
2015-01-10;13:20:39;95.78;9.35;1.71
2015-01-10;13:25:45;117.143;11.75;1.53
2015-01-10;13:30:37;91.865;7.70;1.27
2015-01-10;13:35:41;117.141;12.95;1.39
2015-01-10;13:40:39;51.838;11.43;1.39
2015-01-10;13:45:45;105.221;13.17;1.19
2015-01-10;13:50:55;92.339;12.19;1.60
2015-01-10;13:55:41;82.969;11.89;1.68
2015-01-10;14:00:47;99.843;11.29;1.59
2015-01-10;14:05:39;82.025;10.68;1.64
2015-01-10;14:10:42;81.13;11.34;1.51
2015-01-10;14:15:37;93.276;8.93;1.57
2015-01-10;14:20:45;110.744;9.95;1.45
2015-01-10;14:26:33;76.289;11.12;1.40
2015-01-10;14:30:39;100.38;12.83;1.55
2015-01-10;14:35:40;114.569;12.61;1.47
2015-01-10;14:40:38;75.131;11.97;1.56
2015-01-10;14:45:38;117.642;9.62;1.33
2015-01-10;14:50:46;104.398;11.86;1.77
2015-01-10;14:55:39;114.509;13.29;1.52
2015-01-10;15:00:44;92.833;16.59;1.13
2015-01-10;15:05:52;94.894;10.65;1.33
2015-01-10;15:10:35;115.41;9.29;1.43
2015-01-10;15:20:46;86.372;11.63;1.63
2015-01-10;15:21:01;84.624;12.31;1.86
2015-01-10;15:25:40;92.383;12.33;1.63
2015-01-10;15:30:49;117.646;13.97;1.11
2015-01-10;15:35:41;79.11;9.24;1.62
2015-01-10;15:40:41;95.234;12.72;1.72
2015-01-10;15:45:39;101.45;11.37;1.44
2015-01-10;15:50:39;89.867;12.03;1.35
2015-01-10;15:55:34;108.831;15.46;1.37
2015-01-10;16:01:00;128.536;12.59;1.34
2015-01-10;16:05:38;82.376;12.33;1.44
2015-01-10;16:10:40;114.663;11.68;1.59
2015-01-10;16:15:42;84.463;10.92;1.44
2015-01-10;16:20:42;103.168;11.48;1.62
2015-01-10;16:25:39;93.169;12.00;1.39
2015-01-10;16:30:44;98.472;12.64;1.36
2015-01-10;16:35:45;113.31;14.82;1.24
2015-01-10;16:41:47;86.889;12.16;1.88
2015-01-10;16:45:44;111.816;15.10;1.16
2015-01-10;16:50:55;68.532;11.53;1.51
2015-01-10;16:55:41;98.426;11.56;1.51
2015-01-10;17:00:53;99.168;10.51;1.37
2015-01-10;17:05:41;61.849;11.17;1.54
2015-01-10;17:10:43;78.414;14.50;1.34
2015-01-10;17:15:43;89.708;12.77;1.59
2015-01-10;17:20:41;103.664;10.83;1.60
2015-01-10;17:25:43;87.137;11.71;1.19
2015-01-10;17:30:40;115.711;14.05;1.32
2015-01-10;17:35:39;112.405;12.62;1.55
2015-01-10;17:40:45;68.386;10.96;1.69
2015-01-10;17:45:42;75.703;10.29;1.34
2015-01-10;17:50:43;93.114;10.79;1.78
2015-01-10;17:55:44;101.77;11.72;1.53
